path,folder,name,ext,size_bytes,size_human,mtime,flags,peek
probes_old/inventory_probe.py,probes_old,inventory_probe.py,.py,6804,6.6KB,2026-07-26 00:20,,""""""" | ================================================================================ |  inventory_probe.py  —  READ-ONLY artifact discovery for the thesis repo | ================================================================================ | PURPOSE |     Phase A.5 decision gate, step 0. Before designing any ablation or upgrade |     experiment, we must know EXACTLY what is already cached on disk, so we know |     which experiments are ""post-hoc, no retrain"" (cheap) vs. ""needs upstream"
probes_old/recipe_probe.py,probes_old,recipe_probe.py,.py,9161,8.9KB,2026-07-26 00:20,,""""""" | ================================================================================ |  recipe_probe.py  —  READ-ONLY: lock the ensemble recipe + recover z_recon | ================================================================================ | WHY |     The GAE reconstruction score (z_recon) is NOT cached as a standalone array; |     it survives only folded inside the ensemble. Both the event-tier ablation |     and the topology-as-4th-view experiment need to know the EXACT ensemble"
rejected/build_spli.py,rejected,build_spli.py,.py,3342,3.3KB,2026-07-26 00:20,,"# src/build_spli.py | """""" | Build signed PLI adjacency matrices from raw EEG windows. |  | sPLI[i,j] = E[Im(C_ij)] / E[|Im(C_ij)|] |           ∈ [-1, 1], antisymmetric (sPLI[i,j] = -sPLI[j,i]) |  | Key difference from wPLI: no absolute value on numerator."
rejected/check_band_aec.py,rejected,check_band_aec.py,.py,3043,3.0KB,2026-07-26 00:20,,"# src/check_band_aec.py | """""" | Pre-check: Does delta/gamma AEC increase during chb06 seizures? | If yes → band-specific AEC could fix chb06 inverted detection. | Runs on existing raw windows (no adjacency files needed). | """""" | import numpy as np | from scipy.signal import butter, filtfilt, hilbert"
rejected/check_data.py,rejected,check_data.py,.py,4002,3.9KB,2026-07-26 00:20,,""""""" | check_data.py | ============= | Verify preprocessed data integrity before running any model. | Run this before smoke test. Reports: |   - Which files exist / missing |   - Shapes of arrays |   - Adjacency matrix stats (mean, std, sparsity)"
rejected/check_spectral.py,rejected,check_spectral.py,.py,2340,2.3KB,2026-07-26 00:20,,""""""" | check_spectral.py | ================= | Check whether band power features change during ictal windows | for the subjects with low AUROC: chb14, chb16, chb17. |  | If ratio ictal/interictal is near 1.0 for all bands | → spectral signal absent → Ex3a (joint reconstruction) unlikely to help."
rejected/diagnose_components.py,rejected,diagnose_components.py,.py,7081,6.9KB,2026-07-26 00:20,,""""""" | diagnose_components.py | ====================== | Diagnose whether AEC or wPLI individually carries the ictal signal. |  | Hypothesis: wPLI suppresses zero-lag synchrony. During seizures, | high-amplitude rhythmic activity IS zero-lag. So wPLI may DECREASE | during seizures while AEC INCREASES. Combined wPLI+AEC may cancel out."
rejected/diagnose_gamma_emg.py,rejected,diagnose_gamma_emg.py,.py,6158,6.0KB,2026-07-26 00:20,,""""""" | diagnose_gamma_emg.py — EMG Artifact Diagnostic for Gamma AEC | 3 checks per subject: channel power ratio, pair spatial distribution, amplitude CV | Usage: python src/diagnose_gamma_emg.py | """""" |  | import numpy as np | from pathlib import Path"
rejected/diagnose_signal.py,rejected,diagnose_signal.py,.py,14281,13.9KB,2026-07-26 00:20,,""""""" | diagnose_signal.py | ================== | Diagnose whether the signal exists in adjacency matrices BEFORE | trying to fix the model. If adjacency matrices for ictal vs interictal | are not meaningfully different, no model will achieve AUROC > 0.5. |  | Checks performed:"
rejected/evaluate_full.py,rejected,evaluate_full.py,.py,18086,17.7KB,2026-06-15 16:06,,""""""" | Full Evaluation Script — Two-Tier Assessment | ============================================= | Tier 1: Window/Score-level  →  AUROC + AUPRC per subject | Tier 2: Event/CPD-level     →  Event Sensitivity, FAR/h, Event Precision, Mean Latency |  | Run entirely on local CPU (no GPU needed). | Requires:"
rejected/eval_gamma_aec.py,rejected,eval_gamma_aec.py,.py,1397,1.4KB,2026-05-31 01:41,,"# src/eval_gamma_aec.py | import numpy as np | from pathlib import Path | from sklearn.metrics import roc_auc_score |  | DATA_DIR   = Path(""data/processed"") | TEST_SUBJS = [""chb03"",""chb06"",""chb13"",""chb14"",""chb15"",""chb16"",""chb17"",""chb18""] | "
rejected/graph_construction_dense_baseline.py,rejected,graph_construction_dense_baseline.py,.py,7289,7.1KB,2026-07-26 00:20,,""""""" | graph_construction.py | ===================== | Graph construction pipeline for one 4s EEG window. | CAR applied before connectivity computation. |  | Equations implemented (thesis §2.2): |   Eq (2): wPLI_xy = |mean(imag(C_xy))| / mean(|imag(C_xy)|)"
rejected/mag_pen_grid_sweep.py,rejected,mag_pen_grid_sweep.py,.py,9345,9.1KB,2026-07-26 00:20,,""""""" | ================================================================================ |  mag_pen_grid_sweep.py  —  Joint (min_mag_pct x pen_mult) Pareto grid  [v2 - FAST] | ================================================================================ | FIX vs v1 (see changelog at bottom): v1 called V14.detect_changepoints() once | per (mag, pen) combo -> 8 x 6 = 48 calls/subject. Timed empirically: PELT's | .fit() is ~instant, but .predict(pen=beta) is the true cost and SCALES BADLY | on long noisy signals (4.7s @ pen=0.3 up to 81s @ pen=10.0 on a 31.5k-window"
rejected/mag_pen_sweep.py,rejected,mag_pen_sweep.py,.py,8554,8.4KB,2026-07-26 00:20,,""""""" | ================================================================================ |  mag_pen_sweep.py  —  WEEK 3 (optimization): operating-point grid search | ================================================================================ |  | The buffer don't-care fix + magnitude filter improved sensitivity, precision and | FP/day simultaneously. min_mag_pct=60 was an arbitrary first try. This script | sweeps the 2-D operating space (magnitude-filter percentile x PELT penalty) and"
rejected/oversegmentation_diag.py,rejected,oversegmentation_diag.py,.py,11718,11.4KB,2026-06-27 11:52,,""""""" | ================================================================================ |  oversegmentation_diag.py  —  WEEK 3 (diagnosis): why does PELT over-segment? | ================================================================================ |  | CONTEXT | ------- | SzCORE re-scoring showed the dominant problem is over-segmentation: PELT emits"
rejected/topo_ensemble_eval.py,rejected,topo_ensemble_eval.py,.py,11353,11.1KB,2026-07-26 00:20,,""""""" | ================================================================================ |  topo_ensemble_eval.py  (Script B2)  —  does a topology view rescue chb06 under |                                         CPD, without hurting the other 7? | ================================================================================ | HYPOTHESIS (revised after B1) |     B1 showed graph-MAGNITUDE topology (graph_energy / spectral_radius) gives |     chb06 a clean, strong, INVERTED signal (detectability ~0.71, ictal-low) that"
rejected/topo_extract.py,rejected,topo_extract.py,.py,8991,8.8KB,2026-07-26 00:20,,""""""" | ================================================================================ |  topo_extract.py  (Script B1)  —  DIAGNOSTIC ONLY: does graph topology carry a |                                   seizure signal, especially for chb06? | ================================================================================ | CONTEXT |     chb06 is the one genuine limitation: ictal connectivity MAGNITUDE decreases |     (inverted wPLI/AEC), so reconstruction/gamma struggle. History (v11, Part 2.2)"
rejected/topo_standalone_auroc.csv,rejected,topo_standalone_auroc.csv,.csv,1789,1.7KB,2026-06-30 23:50,,
rejected/verify_chb14_gamma.py,rejected,verify_chb14_gamma.py,.py,15416,15.1KB,2026-07-26 00:20,,""""""" | verify_chb14_gamma.py — Verify gamma AEC impact on chb14 detection | 3 scenarios: full ensemble / no gamma / reversed gamma | Usage: python src/verify_chb14_gamma.py | """""" |  | import numpy as np | import torch"
rejected/verify_cpd_ictal_counts.py,rejected,verify_cpd_ictal_counts.py,.py,1303,1.3KB,2026-07-26 00:20,,"# src/verify_cpd_ictal_counts.py | import re, numpy as np | from pathlib import Path |  | DATA_DIR    = Path(""data/processed"") | SUMMARY_DIR = Path(""path/to/chb-mit-summary"")  # adjust | TEST_SUBJS  = [""chb03"",""chb06"",""chb13"",""chb14"",""chb15"",""chb16"",""chb17"",""chb18""] | WIN_S = 4"
rejected/verify_spli.py,rejected,verify_spli.py,.py,817,817.0B,2026-07-26 00:20,,"# verify_spli.py — chạy local sau khi build_spli.py xong | import numpy as np | from pathlib import Path |  | DATA_DIR   = Path(""data/processed"") | TEST_SUBJS = [""chb03"",""chb06"",""chb13"",""chb14"",""chb15"",""chb16"",""chb17"",""chb18""] |  | print(f""{'Subj':<6} {'density':>8} {'mean_inter':>11} {'mean_ictal':>11} {'direction':>10}"")"
rejected/verify_spli_pattern.py,rejected,verify_spli_pattern.py,.py,2227,2.2KB,2026-07-26 00:20,,"# src/verify_spli_pattern.py | import numpy as np | from pathlib import Path |  | DATA_DIR   = Path(""data/processed"") | TEST_SUBJS = [""chb03"",""chb06"",""chb13"",""chb14"",""chb15"",""chb16"",""chb17"",""chb18""] | TRIU       = np.triu_indices(18, k=1)   # 153 upper-triangle pairs | "
scaffolding/auroc_visualizer.py,scaffolding,auroc_visualizer.py,.py,3959,3.9KB,2026-07-26 00:20,,import numpy as np | import matplotlib.pyplot as plt | from scipy.stats import norm |  | # ============================================================================== | # 1. ACTUAL AUROC DATA (LOCKED v12) | # ============================================================================== | # Sorted from highest to lowest AUC for elegant legend sorting
scaffolding/evaluate.py,scaffolding,evaluate.py,.py,5069,5.0KB,2026-07-26 00:20,,""""""" | evaluate.py | =========== | Evaluation for one LTSO fold. Now uses node features. | """""" |  | import json | import numpy as np"
scaffolding/finalize_attribution.py,scaffolding,finalize_attribution.py,.py,7665,7.5KB,2026-07-26 00:20,,""""""" | finalize_attribution.py — closes the attribution redesign in the record. | Performs the 4 remaining bookkeeping actions. DRY-RUN by default; --apply to write. |  |   1. Append Addendum 1 then Addendum 2 to ATTRIBUTION_PREREGISTRATION_v3_1.md |      (append-only; original text never edited; skipped if already present) |   2. Replace section 7 of RESULTS_OF_RECORD.md with the new §7 text |      (writes a .bak first; verifies §6 and §8 survive intact)"
scaffolding/inference_pipeline.py,scaffolding,inference_pipeline.py,.py,1710,1.7KB,2026-07-26 00:20,,# Inference pipeline. | # Modify for your task. |  | import torch |  | from configs import ConfigReader | from shared.services.data import Transformer | from shared.services.models_hub import UNet
scaffolding/run_main.py,scaffolding,run_main.py,.py,1994,1.9KB,2026-07-26 00:20,,""""""" | run_main.py | =========== | E_main experiment entry point. |  | Usage (from project root with venv activated): |     python run_main.py | "
scaffolding/test_pipeline.py,scaffolding,test_pipeline.py,.py,1977,1.9KB,2026-07-26 00:20,test_,"# Testing pipeline. | # Modify for your task. |  | import torch | from torch.utils.data import DataLoader |  | from configs import ConfigReader | from shared.models import LossHandler, MetricHandler, OptimizerHandler, Trainer, LightningModel"
scaffolding/train_pipeline.py,scaffolding,train_pipeline.py,.py,7335,7.2KB,2026-07-26 00:20,,""""""" | train_pipeline.py | ================= | Train GAE on interictal data — E_main pipeline. |  | Split  : 15 subjects for training, 8 subjects held out for testing. | Epochs : 200 fixed, no early stopping. | Threshold: 95th percentile of interictal validation scores."
scaffolding/visualize_progress.py,scaffolding,visualize_progress.py,.py,10105,9.9KB,2026-07-26 00:20,,""""""" | visualize_progress.py | ===================== | Create 3 figures for supervisor report. |  | Output (saved in results/figures/): |   fig1_preprocessing_summary.png  — ictal/interictal windows per subject |   fig2_raw_vs_filtered.png        — EEG signal before/after filter"
scaffolding/checkpoints/.gitkeep,scaffolding/checkpoints,.gitkeep,,0,0.0B,2026-07-26 00:20,,
scaffolding/checkpoints/E5_proposed_gae_seed42/fold_01/best_model.pt,scaffolding/checkpoints/E5_proposed_gae_seed42/fold_01,best_model.pt,.pt,12648,12.4KB,2026-04-12 12:20,,
scaffolding/checkpoints/E5_smoke_test/smoke_chb01_train_chb09_test/best_model.pt,scaffolding/checkpoints/E5_smoke_test/smoke_chb01_train_chb09_test,best_model.pt,.pt,11368,11.1KB,2026-04-05 22:46,,
scaffolding/checkpoints/E5_smoke_test/smoke_chb01_train_chb09_test/model_weights.pt,scaffolding/checkpoints/E5_smoke_test/smoke_chb01_train_chb09_test,model_weights.pt,.pt,11392,11.1KB,2026-04-05 22:49,,
scaffolding/checkpoints/E5_within_subject_smoke/smoke_chb01/best_model.pt,scaffolding/checkpoints/E5_within_subject_smoke/smoke_chb01,best_model.pt,.pt,8040,7.9KB,2026-04-10 19:27,,
scaffolding/checkpoints/E5_within_subject_smoke/smoke_chb01/model_weights.pt,scaffolding/checkpoints/E5_within_subject_smoke/smoke_chb01,model_weights.pt,.pt,8064,7.9KB,2026-04-10 19:54,,
scaffolding/checkpoints/E5_within_subject_smoke_v2/smoke_chb01/best_model.pt,scaffolding/checkpoints/E5_within_subject_smoke_v2/smoke_chb01,best_model.pt,.pt,12648,12.4KB,2026-04-13 10:17,,
scaffolding/checkpoints/E5_within_subject_smoke_v2/smoke_chb01/model_weights.pt,scaffolding/checkpoints/E5_within_subject_smoke_v2/smoke_chb01,model_weights.pt,.pt,12672,12.4KB,2026-04-13 10:20,,
scaffolding/checkpoints/E_main/best_model.pt,scaffolding/checkpoints/E_main,best_model.pt,.pt,12648,12.4KB,2026-04-19 01:03,,
scaffolding/configs/config.py,scaffolding/configs,config.py,.py,1629,1.6KB,2026-07-26 00:20,,"# config.py | import os | import yaml |  |  | class ConfigException(Exception): |     def __init__(self, message=""Config error""): |         self.message = message"
scaffolding/configs/defaults.yaml,scaffolding/configs,defaults.yaml,.yaml,772,772.0B,2026-07-26 00:20,,"data: |   processed_dir: ""F:/Study/Thesis/Code/data/processed/"" |   splits_dir: ""F:/Study/Thesis/Code/data/splits/"" |   batch_size: 32 |   num_workers: 0 |   n_channels: 18 |   window_samples: 1024 | "
scaffolding/configs/experiment.yaml,scaffolding/configs,experiment.yaml,.yaml,183,183.0B,2026-07-26 00:20,,# Override defaults for specific experiment. | # Modify for your task. |  | data: |   batch_size: 8 |  | training: |   max_epochs: 200
scaffolding/configs/experiment_gae.yaml,scaffolding/configs,experiment_gae.yaml,.yaml,349,349.0B,2026-07-26 00:20,,"# experiment_gae.yaml | # Reference config for E_main experiment. | # NOT loaded automatically — only when explicitly passed to ConfigReader.merge(). | # run_main.py uses defaults.yaml only. |  | model: |   name: ""gae"" |   hidden_dim: 64"
scaffolding/configs/__init__.py,scaffolding/configs,__init__.py,.py,111,111.0B,2026-07-26 00:20,,"from .config import ConfigReader, ConfigException |  | __all__ = [ |     ""ConfigReader"", |     ""ConfigException"" | ]"
scaffolding/shared/models/logger.py,scaffolding/shared/models,logger.py,.py,2052,2.0KB,2026-07-26 00:20,,# logger.py | # Experiment logging utilities. |  | import os | import json | import yaml | import shutil | from datetime import datetime
scaffolding/shared/models/loss_function.py,scaffolding/shared/models,loss_function.py,.py,3494,3.4KB,2026-07-26 00:20,,""""""" | loss_function.py | ================ | Graph reconstruction loss for GAE — Eq (8). |  | Two loss options: |   graph_bce: Weighted BCE (Kipf & Welling 2016). |              Works when adjacency is binary (0/1)."
scaffolding/shared/models/metrics.py,scaffolding/shared/models,metrics.py,.py,4521,4.4KB,2026-07-26 00:20,,""""""" | metrics.py | ========== | Evaluation metrics for unsupervised seizure detection. |  | Accuracy is intentionally excluded: |   0.18% seizure prevalence => 99.82% accuracy by predicting all-normal. |   This is a misleading metric that examiners will flag immediately."
scaffolding/shared/models/optimization.py,scaffolding/shared/models,optimization.py,.py,2277,2.2KB,2026-07-26 00:20,,""""""" | optimization.py | =============== | Optimizer and learning rate scheduler. | """""" |  | import torch | import torch.optim as optim"
scaffolding/shared/models/trainer.py,scaffolding/shared/models,trainer.py,.py,5234,5.1KB,2026-07-26 00:20,,""""""" | trainer.py | ========== | Plain PyTorch training loop for GAE with node features. |  | Training runs for exactly max_epochs epochs (no early stopping). | Best checkpoint is saved throughout and loaded at end of training. | Loss curves are returned for Goal 1 visualization."
scaffolding/shared/models/visualization.py,scaffolding/shared/models,visualization.py,.py,2521,2.5KB,2026-07-26 00:20,,# visualization.py | # Plotting utilities. | # Modify for your task. |  | import pandas as pd | import matplotlib.pyplot as plt | from pathlib import Path | 
scaffolding/shared/models/__init__.py,scaffolding/shared/models,__init__.py,.py,314,314.0B,2026-07-26 00:20,,"from .loss_function import LossHandler | from .metrics import MetricHandler | from .optimization import OptimizerHandler | from .trainer import Trainer | from .logger import ExperimentLogger |  | __all__ = [ |     ""LossHandler"","
scaffolding/shared/services/data/dataset.py,scaffolding/shared/services/data,dataset.py,.py,2206,2.2KB,2026-07-26 00:20,,""""""" | dataset.py | ========== | Dataset for GAE training. |  | Node feature design (Kipf & Welling 2016 + domain extension): |     X = concat(A_row_normalized, band_powers_normalized)  [18, 23] | "
scaffolding/shared/services/data/transforms.py,scaffolding/shared/services/data,transforms.py,.py,1727,1.7KB,2026-07-26 00:20,,"from typing import Tuple | from abc import ABC, abstractmethod |  |  | class BaseTransformer(ABC): |     """""" |     Base transformer class. |     Modify for your task."
scaffolding/shared/services/data/__init__.py,scaffolding/shared/services/data,__init__.py,.py,71,71.0B,2026-07-26 00:20,,"from .dataset import EEGGraphDataset |  | __all__ = [""EEGGraphDataset""]"
scaffolding/shared/services/models_hub/base.py,scaffolding/shared/services/models_hub,base.py,.py,1153,1.1KB,2026-07-26 00:20,,"# base.py | import torch | from abc import ABC, abstractmethod |  |  | class ModelManager(ABC): |     """""" |     Base class for all models."
scaffolding/shared/services/models_hub/utils.py,scaffolding/shared/services/models_hub,utils.py,.py,2326,2.3KB,2026-07-26 00:20,,# utils.py | # Shared layers for models. | # Add your reusable layers here. |  | import torch | import torch.nn as nn | import torch.nn.functional as F | 
scaffolding/shared/services/models_hub/__init__.py,scaffolding/shared/services/models_hub,__init__.py,.py,140,140.0B,2026-07-26 00:20,,"from .base import ModelManager | from . import utils | from .unet import UNet |  | __all__ = [ |     ""ModelManager"", |     ""utils"", |     ""UNet"""
scaffolding/shared/services/models_hub/baselines/lstm_ae.py,scaffolding/shared/services/models_hub/baselines,lstm_ae.py,.py,0,0.0B,2026-07-26 00:20,,
scaffolding/shared/services/models_hub/baselines/svm_baseline.py,scaffolding/shared/services/models_hub/baselines,svm_baseline.py,.py,0,0.0B,2026-07-26 00:20,,
scaffolding/shared/services/models_hub/baselines/__init__.py,scaffolding/shared/services/models_hub/baselines,__init__.py,.py,0,0.0B,2026-07-26 00:20,,
scaffolding/shared/services/models_hub/gae/model.py,scaffolding/shared/services/models_hub/gae,model.py,.py,2689,2.6KB,2026-07-26 00:20,,""""""" | gae_model.py | ============ | Graph Autoencoder for unsupervised seizure detection — Eq (5)-(9). |  | Architecture: |     Encoder: 2-layer GCNConv  X,A → Z ∈ R^{18 × d_latent}   Eq (6) |     Decoder: inner product    Z   → Â ∈ R^{18 × 18}          Eq (7)"
scaffolding/shared/services/models_hub/gae/__init__.py,scaffolding/shared/services/models_hub/gae,__init__.py,.py,27,27.0B,2026-07-26 00:20,,from .model import GAEModel
scaffolding/shared/services/models_hub/unet/model.py,scaffolding/shared/services/models_hub/unet,model.py,.py,2552,2.5KB,2026-07-26 00:20,,"# Example: UNet for segmentation. | # Copy this folder, rename, and modify for your model. | # | # Learn more about UNet: | # - Paper: https://arxiv.org/abs/1505.04597 | # - Tutorial: https://www.youtube.com/watch?v=IHq1t7NxS8k | # | # Pretrained alternatives:"
scaffolding/shared/services/models_hub/unet/__init__.py,scaffolding/shared/services/models_hub/unet,__init__.py,.py,23,23.0B,2026-07-26 00:20,,from .model import UNet
